timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,porcent_blacklist,porcent_spam,porcent_sshscan,porcent_udpscan,porcent_malware_total
T362,2288579,686989,11989,13686,45447,24608,1660,6484,0.00028796664768235644,0.0019564388674184483,0.3034,0.0,0.0,0.0,0.3034
T363,3547124,739850,11923,16244,47835,26286,1454,6170,7.377139586694374e-05,0.000908196209401322,0.3024,0.0,0.0,0.0,0.3024
T364,1298685,710434,11868,13502,44128,24832,1295,6290,0.00028169929114690194,0.0014510445176393208,0.2165,0.0,0.0,0.0,0.2165
T365,1711903,710785,11946,13598,43628,24803,1492,6660,0.00024583014524737174,0.0014157977670041023,0.2974,0.0,0.0,0.0,0.2974
T366,4774348,675002,11789,13405,41759,24418,1375,6515,7.32988279366433e-05,0.0013046510876529955,0.8198,0.0,0.0,0.0,0.8198
T367,2189558,668235,11887,13506,42280,24830,1259,6618,0.00015630029663788662,0.0013105159495160707,1.2648,0.0,0.0,0.0,1.2648
T368,4138320,678830,12039,13796,40751,25013,1685,6181,0.00010254501381213982,0.001083990895767315,0.4926,0.0,0.0,0.0,0.4926
T369,2222945,708900,11857,13467,42374,24848,1398,6496,0.0001528920932364994,0.0012693165400408343,0.3589,0.0,0.0,0.0,0.3589
T370,1673637,721949,12204,14141,44291,24852,1505,6319,0.000248176325669239,0.0014885709416556346,0.2388,0.0,0.0,0.0,0.2388
T371,4698135,713001,11765,13317,43160,24474,1353,6816,8.168188332994556e-05,0.001254670957948895,0.2401,0.0,0.0,0.0,0.2401
T372,2707077,693301,11896,13720,42883,24711,1580,6702,0.0001738652735193393,0.0013604142560779489,0.2781,0.0,0.0,0.0,0.2781
T373,4173573,667584,11900,13635,40179,24329,1462,6174,7.069584945195009e-05,0.0010175879422714355,0.3188,0.0,0.0,0.0,0.3188
T374,951370,728617,11807,14285,40622,23130,1427,6141,0.00041288948465969524,0.00163385609355077,0.3618,0.0,0.0,0.0,0.3618
T375,1391358,658329,11931,13508,40672,22856,1564,6700,0.0002918744981227006,0.0015202733273029523,0.3366,0.0,0.0,0.0,0.3366
T376,5546456,660752,11781,13370,39908,24020,1402,5863,6.524733874593413e-05,0.0011833568488818036,0.221,0.0,0.0,0.0,0.221
T377,2469783,660915,11699,13360,39107,24521,1423,5555,0.0001143671976822592,0.00123857818991118,0.2996,0.0,0.0,0.0,0.2996
T378,3811516,663978,11663,13311,40995,23456,1825,5816,0.00010129110308431753,0.0010122560190958122,0.2163,0.0,0.0,0.0,0.2163
T379,784028,651198,11566,13183,40226,23351,1531,5616,0.0006810249301720776,0.002094882900067704,0.2832,0.0,0.0,0.0,0.2832
T380,1682231,807658,11590,16136,44326,23630,1347,5736,0.00030601695596151263,0.0021096381861362653,0.3155,0.0,0.0,0.0,0.3155
T381,3043572,667950,11700,13290,42924,24257,1440,6342,0.0001711572557695246,0.0017054721159014098,0.5354,0.0,0.0,0.0,0.5354
T382,3642663,694324,11816,13803,42202,21763,1681,5726,9.172396232268449e-05,0.001018991403136473,0.4586,0.0,0.0,0.0,0.4586
T383,3647538,634920,11573,13078,40190,20770,1499,5588,7.343736923324199e-05,0.0010038015910799206,0.2281,0.0,0.0,0.0,0.2281
T384,915557,613342,11544,13151,41851,21081,1459,6320,0.000530845146982954,0.0018025395730849522,0.9724,0.0,0.0,0.0,0.9724
T385,1224035,603324,11621,13557,43924,21089,1400,6650,0.0004058163095122786,0.0019736277724622135,1.6528,0.0,0.0,0.0,1.6528
T386,2825243,618266,11757,13484,42648,23192,1493,6098,0.0002147080560517202,0.0018760397811487747,1.4288,0.0,0.0,0.0,1.4288
T387,2963590,625950,12269,14151,40047,23834,1310,6094,9.416090398636243e-05,0.0011080891450944012,1.0598,0.0,0.0,0.0,1.0598
T388,3382624,612314,11708,13476,39284,23905,1581,5660,0.00011142675700897607,0.0009988002744611398,1.0018,0.0,0.0,0.0,1.0018
T389,1027018,623692,11606,13322,39850,22536,1341,5907,0.0004791477575254081,0.0019211859924635195,1.6999,0.0,0.0,0.0,1.6999
T390,940159,595738,11725,13229,40027,21878,1381,5784,0.00043077014332708075,0.0016676649530611752,1.809,0.0,0.0,0.0,1.809
T391,2132553,775722,11739,16252,41502,27626,1588,5882,0.00023988496266731944,0.0017530990323341828,0.7505,0.0,0.0,0.0,0.7505
T392,2923930,642799,11739,13382,43948,23450,1567,5944,0.00016223332283213707,0.0012751413863758448,1.0053,0.0,0.0,0.0,1.0053
T393,1583619,667142,11618,13766,40336,21775,1548,6665,0.00028896872732938396,0.0016466953474727412,0.8721,0.0,0.0,0.0,0.8721
T394,2428938,657620,11606,13344,42801,21438,1328,6791,8.483600563868785e-05,0.0008999355884579154,1.3315,0.0,0.0,0.0,1.3315
T395,921470,583361,11496,13145,44277,21646,1427,5917,0.0005639273003795486,0.0019235134750555318,0.87,0.0,0.0,0.0,0.87
T396,2192365,610100,11652,13406,41788,21293,1426,5843,0.00018123837942311667,0.001434678526491715,0.6522,0.0,0.0,0.0,0.6522
T397,2279387,583309,11523,13255,40953,20556,1216,5771,0.00018266668201151096,0.0014899826348246754,0.598,0.0,0.0,0.0,0.598
T398,1746602,711626,11637,15338,46803,20380,1569,6016,0.0003901279816824989,0.001698525811206674,0.3693,0.0,0.0,0.0,0.3693
T399,2475727,670727,11650,13936,42202,21128,1341,6225,9.125611027098804e-05,0.0009005886318715627,0.7461,0.0,0.0,0.0,0.7461
T400,1000002,670448,11955,13502,43372,21156,1460,6439,0.00037359270322492703,0.0015440141275898432,0.7058,0.0,0.0,0.0,0.7058
T401,1181186,679082,11762,13386,46648,21712,1452,7114,0.0006762455610246353,0.0026804536871863397,0.622,0.0,0.0,0.0,0.622
T402,2150865,835478,11725,16330,48527,20877,1727,7010,0.00021755781103689737,0.0013464601771249391,0.283,0.0,0.0,0.0,0.283
T403,1760298,643149,11540,14603,42154,23609,1483,7068,0.0002883663714876046,0.0016194136087000867,0.5193,0.0,0.0,0.0,0.5193
T404,2278752,627185,11560,14505,41317,23958,1384,6785,9.764643350527227e-05,0.0008773155628637671,0.345,0.0,0.0,0.0,0.345
T405,817429,584992,11523,13108,40569,21497,1296,6389,0.0005071494751711374,0.0017261781183765888,0.3663,0.0,0.0,0.0,0.3663
T406,1063472,603326,11575,13589,40258,24271,1349,5773,0.0008157993991064558,0.003114777937973318,0.4959,0.0,0.0,0.0,0.4959
T407,2326904,613695,11655,13220,39503,23468,1443,5607,0.00017420008555948848,0.0013359632689722446,0.247,0.0,0.0,0.0,0.247
T408,1431947,618949,11586,13265,39598,24795,1579,5771,0.0006470661850240821,0.0025288813978012153,0.3509,0.0,0.0,0.0,0.3509
T409,2807342,615092,11553,13026,39989,23625,1324,5692,7.577469469158617e-05,0.0008669106506180425,0.4338,0.0,0.0,0.0,0.4338
T410,922758,621522,11638,13140,40664,24219,1376,5533,0.0004338683800681366,0.0016458062026249696,0.6307,0.0,0.0,0.0,0.6307
T411,1451215,617089,11585,13279,42524,24983,1374,6050,0.00028642082933640956,0.0016071725562405352,0.656,0.0,0.0,0.0,0.656
T412,1914325,705277,11890,13619,43764,26693,1524,6073,0.0002600570518439286,0.0014950713729341028,0.6222,0.0,0.0,0.0,0.6222
T413,1687891,616155,11743,13549,42221,23418,1693,5748,0.000560422919497441,0.0024252221215512837,0.5856,0.0,0.0,0.0,0.5856
T414,3079655,610238,11580,13426,42077,24356,1444,6027,7.588584176386005e-05,0.0008787836486619471,0.7282,0.0,0.0,0.0,0.7282
T415,1159615,606972,11582,13396,44724,23501,1337,6678,0.00037882331624956286,0.001625192783652677,0.5028,0.0,0.0,0.0,0.5028
T416,979597,610758,11697,13367,42911,22952,1369,6221,0.0004416067947449691,0.0016610380799148114,0.6569,0.0,0.0,0.0,0.6569
T417,2056040,596598,11755,13368,42476,21483,1712,6803,0.00023885415112987631,0.0015038563183706864,0.9568,0.0,0.0,0.0,0.9568
T418,1072141,579147,11642,13302,41692,23181,1739,7314,0.0007687684814855789,0.0021743129406478425,0.6333,0.0,0.0,0.0,0.6333
T419,3447272,617269,11492,13298,40752,23645,1317,6038,7.328757530071434e-05,0.0009639175153639307,0.734,0.0,0.0,0.0,0.734
T420,1250593,628941,11622,13346,40751,24787,1366,5850,0.0003555344084067748,0.0017723936354669147,0.7975,0.0,0.0,0.0,0.7975
T421,1397568,650613,12049,13709,43329,29524,1399,6806,0.00028236886985346103,0.0014842243291065074,0.8592,0.0,0.0,0.0,0.8592
T422,1566894,613463,11833,13753,43479,24791,1493,6141,0.0003463051880724396,0.0016468973136705394,0.7596,0.0,0.0,0.0,0.7596
T423,1122237,640547,11779,13589,40828,25726,1731,6230,0.0006715776903580534,0.0019333915841232988,0.5177,0.0,0.0,0.0,0.5177
T424,3333476,698069,12021,13655,44362,27491,1464,7397,7.72467578192609e-05,0.0009802463554939725,0.502,0.0,0.0,0.0,0.502
T425,1180114,927106,12031,16635,50665,26237,1375,6462,0.00033841613982892943,0.0016178089986823726,0.2235,0.0,0.0,0.0,0.2235
T426,3134324,669064,12036,13708,42732,25752,1367,6008,0.0001406165634198229,0.0014751623008502019,0.3204,0.0,0.0,0.0,0.3204
T427,1830162,673779,12245,13789,43160,26792,1479,6012,0.0002998427694182494,0.0017122201816796702,0.4102,0.0,0.0,0.0,0.4102
T428,1526141,673623,12241,13889,43803,26241,1648,6036,0.0003997662729722095,0.001555893457505024,0.4459,0.0,0.0,0.0,0.4459
T429,3826841,643734,11919,13545,42536,24744,1319,6440,6.965640167652521e-05,0.0009757744250209638,0.3293,0.0,0.0,0.0,0.3293
T430,756608,645033,11613,13903,43028,23875,1252,5969,0.0005766957295113838,0.001836913293251092,0.3163,0.0,0.0,0.0,0.3163
T431,1280416,709077,11781,14156,45570,25623,1363,7431,0.00037719721471530333,0.0016672297251063947,0.5478,0.0,0.0,0.0,0.5478
T432,1133035,673253,11702,13935,44585,24046,1643,6294,0.0005645333332371484,0.0017769497033220828,0.4171,0.0,0.0,0.0,0.4171
T433,1479433,709498,11995,13920,45678,24481,1435,6204,0.00041853825824261505,0.0017808826242616538,0.3219,0.0,0.0,0.0,0.3219
T434,3345849,707387,11852,13383,45127,25430,1311,6361,7.675448079759686e-05,0.0009763410309965181,0.3297,0.0,0.0,0.0,0.3297
T435,778452,687371,11915,13556,44352,25047,1365,5876,0.00057308653273418,0.0018474091212674962,0.3608,0.0,0.0,0.0,0.3608
T436,1398152,867835,11898,16728,48709,28305,1346,6004,0.00030716828850546417,0.0015877812984230585,0.6591,0.0,0.0,0.0,0.6591
T437,1083160,703007,11795,13483,44515,27848,1501,5512,0.0004561323995581277,0.0016845284677589492,0.7602,0.0,0.0,0.0,0.7602
T438,1613341,701515,11693,13330,44538,28550,1739,5768,0.00046499527900513806,0.0017891084414423033,0.3991,0.0,0.0,0.0,0.3991
T439,3450183,709329,11710,13178,44367,26064,1307,5610,7.285133827639364e-05,0.0009925408010679896,0.4477,0.0,0.0,0.0,0.4477
T440,836402,736083,11607,13087,44130,24070,1185,5642,0.000541398606370158,0.0018586705989441015,0.3141,0.0,0.0,0.0,0.3141
T441,1117257,705307,11717,13439,46624,24448,1327,6099,0.0004435265261066047,0.0017972750212611598,0.3964,0.0,0.0,0.0,0.3964
T442,1599430,751689,11793,13887,45179,23340,1435,5682,0.00025714513133869065,0.0015449443786215995,0.256,0.0,0.0,0.0,0.256
T443,1493847,710522,11894,13615,44876,24015,1787,5698,0.000604614365883795,0.0019673958659333257,0.4177,0.0,0.0,0.0,0.4177
T444,3374837,676648,11639,13166,45944,21165,1367,5900,7.721378532123951e-05,0.0009739758674577538,0.4493,0.0,0.0,0.0,0.4493
T445,1063091,706165,11950,13622,49117,23263,1266,6659,0.000441407601646456,0.0017839156989781775,0.2957,0.0,0.0,0.0,0.2957
T446,1107345,730654,11874,13451,46271,24754,1392,6189,0.0004303459476322818,0.0016832037923549933,0.3803,0.0,0.0,0.0,0.3803
T447,1943996,707778,11895,13318,45457,23944,1337,6285,0.00021932873513191912,0.001510947819183007,0.3577,0.0,0.0,0.0,0.3577
T448,1456218,702002,11793,14985,46262,24864,1807,5782,0.0006662521673050313,0.0020229150264459116,0.2285,0.0,0.0,0.0,0.2285
T449,4372986,716129,11762,14694,46858,24294,1361,5947,6.805327197239889e-05,0.0010040938345486296,0.3686,0.0,0.0,0.0,0.3686
T450,878648,674578,11851,13483,46272,22867,1232,5960,0.000521679359844134,0.0018210434619990877,0.3534,0.0,0.0,0.0,0.3534
T451,1142316,687299,11873,13621,47496,28784,1334,5992,0.00043759611585457144,0.0016944603821071975,0.5465,0.0,0.0,0.0,0.5465
T452,1646952,682344,11940,13385,45688,24297,1328,5984,0.00028377904652501253,0.0016485798489573567,0.7281,0.0,0.0,0.0,0.7281
T453,1489824,789635,11703,15688,47205,22353,1734,6126,0.0005900574904233962,0.001883050175246481,0.1586,0.0,0.0,0.0,0.1586
T454,4382741,691055,11679,13229,45137,22356,1279,6045,6.330449119204921e-05,0.000990861670150706,0.3166,0.0,0.0,0.0,0.3166
T455,737725,679047,11803,13118,45044,22310,1278,5897,0.000820394022198331,0.002374308803698881,0.3693,0.0,0.0,0.0,0.3693
T456,835196,674207,11849,13651,44346,22592,1400,5665,0.0006045118853818337,0.0019753200738644584,0.5874,0.0,0.0,0.0,0.5874
T457,2057727,680921,11797,13296,45100,21738,1473,5809,0.00020551537771923043,0.001533966540627813,0.3531,0.0,0.0,0.0,0.3531
T458,1548638,657776,11683,13229,43733,21245,1838,5986,0.0005395921851548358,0.001793406290714208,0.36,0.0,0.0,0.0,0.36
T459,4459831,738084,11961,13607,46916,23339,1390,6326,6.32538140601149e-05,0.000989355124632622,0.2173,0.0,0.0,0.0,0.2173
T460,899452,686828,11900,13419,44799,22683,1308,6360,0.0006157377878985061,0.00209149707446495,0.3238,0.0,0.0,0.0,0.3238
T461,1581001,894083,11626,16239,46942,26490,1503,7111,0.00024301729458299973,0.001480265939335789,0.2631,0.0,0.0,0.0,0.2631
T462,1323593,696783,11913,13390,47545,22773,1556,6367,0.000398283353622614,0.0017537679962974894,0.3582,0.0,0.0,0.0,0.3582
T463,1705743,750924,12034,14560,45170,24987,1726,6252,0.0004947888085430187,0.0017297134573067432,0.2738,0.0,0.0,0.0,0.2738
T464,4733745,848121,12065,16192,45705,27530,1434,6694,6.195049458468331e-05,0.000984987916017111,0.2325,0.0,0.0,0.0,0.2325
T465,1035069,752351,11855,13698,45005,23750,1299,5909,0.0004870254506233547,0.0018738066955198455,0.2844,0.0,0.0,0.0,0.2844
T466,1207232,787374,12075,13467,46307,27773,1325,5942,0.0003407885402407198,0.0015794431988589625,0.3617,0.0,0.0,0.0,0.3617
T467,1225158,860368,12320,13981,45776,28789,1437,5677,0.00037382663543488934,0.0015538464648290255,0.2287,0.0,0.0,0.0,0.2287
T468,1700375,687707,12018,13505,45921,24039,1731,5832,0.0004901447094191639,0.0017149535162952535,0.3228,0.0,0.0,0.0,0.3228
T469,1441820,686310,11802,13253,43762,24059,1420,5710,0.0006000255515675014,0.002738642085401015,0.3579,0.0,0.0,0.0,0.3579
T470,3136878,717364,12251,13675,45332,26574,1341,6009,7.63608552741501e-05,0.0008669794764411833,0.315,0.0,0.0,0.0,0.315
T471,2047668,679237,11793,13397,47906,23109,1234,6596,0.00015210626415076845,0.001083959416450357,0.2591,0.0,0.0,0.0,0.2591
T472,1424721,659755,11701,13288,45819,22289,1338,5778,0.00029036080255852667,0.001359572282555066,0.4014,0.0,0.0,0.0,0.4014
T473,1571555,698777,12068,13735,46633,25588,1751,6016,0.0005693006218583123,0.0019548826292104145,0.4986,0.0,0.0,0.0,0.4986
T474,1405211,726885,12408,14084,49303,23884,1482,6542,0.0006113248961523202,0.00238880943677739,0.4133,0.0,0.0,0.0,0.4133
T475,3141328,695035,12269,13878,51994,23564,1303,6737,9.012526490316197e-05,0.000884073447966996,0.2918,0.0,0.0,0.0,0.2918
T476,784739,862013,11950,16452,48516,25527,1420,6490,0.0006996101970525694,0.0018854142985284868,0.2845,0.0,0.0,0.0,0.2845
T477,1152882,713138,12172,13757,48909,22509,1498,6760,0.0004094423466558379,0.0015585668984385154,0.2653,0.0,0.0,0.0,0.2653
T478,1800442,720312,12164,13737,47773,23468,1636,6131,0.00045942574027601124,0.0018261742080502652,0.3343,0.0,0.0,0.0,0.3343
T479,1400438,876952,12393,16839,52233,23682,1448,6082,0.0006117934156858691,0.0024832192686117974,0.3473,0.0,0.0,0.0,0.3473
T480,2962717,665526,12085,13650,48090,23242,1352,6022,8.289454129219859e-05,0.0008611331150556478,0.4871,0.0,0.0,0.0,0.4871
T481,1036750,704005,11571,13978,53730,29461,1181,7202,0.00047456354297394586,0.001664904204776392,0.446,0.0,0.0,0.0,0.446
T482,1372133,714920,12536,14663,50672,33812,1161,6399,0.00038290934902722494,0.001755411240366664,0.4761,0.0,0.0,0.0,0.4761
T483,1509519,747731,12712,15208,50257,36401,1482,6356,0.0005628352134150295,0.0019526366423402938,0.4141,0.0,0.0,0.0,0.4141
T484,1610591,757527,12549,14949,50153,35466,1174,6509,0.00046614060024397684,0.002242392909299588,0.3401,0.0,0.0,0.0,0.3401
T485,3130952,741192,12742,14905,51030,32172,1102,6560,8.505608945265265e-05,0.0008703524852982529,0.3567,0.0,0.0,0.0,0.3567
T486,3635450,777604,12729,14937,50484,32040,1027,6155,8.075728143603043e-05,0.001074211281452952,0.3308,0.0,0.0,0.0,0.3308
T487,1631950,769275,12600,14667,52045,32340,1032,6322,0.00024100563352591212,0.0014342723373428365,0.4534,0.0,0.0,0.0,0.4534
T488,2616223,738549,12730,15113,51672,33368,1433,6267,0.00032982157051697584,0.0016862548792268331,0.4441,0.0,0.0,0.0,0.4441
T489,3810658,738921,12886,15086,53279,32472,1199,6726,7.580119058789391e-05,0.0008032698332583247,0.3854,0.0,0.0,0.0,0.3854
T490,5781897,728825,12935,14985,52273,32005,1100,6715,5.4079074716127296e-05,0.0009554014725909176,0.5011,0.0,0.0,0.0,0.5011
T491,1969563,742126,12565,14719,53125,31453,1003,7108,0.0002333307502998622,0.001702588233248728,0.4689,0.0,0.0,0.0,0.4689
T492,1231677,722425,12891,14952,51394,31509,1094,6620,0.00043917978025292183,0.002100582259121349,0.6749,0.0,0.0,0.0,0.6749
T493,1604149,728660,12926,15189,49500,32733,1546,6577,0.000538144981224041,0.001752560144656338,0.3974,0.0,0.0,0.0,0.3974
T494,1366632,814267,12991,15413,50156,35463,1209,6522,0.00042208653518370574,0.0015379834033621574,0.3016,0.0,0.0,0.0,0.3016
T495,4131099,764565,13137,15313,50485,33845,1383,6418,9.637978111869487e-05,0.0010357186900098975,0.4656,0.0,0.0,0.0,0.4656
T496,1551650,750253,12810,15009,49963,34587,1279,6230,0.00026744607666108716,0.0014566103425132035,0.3391,0.0,0.0,0.0,0.3391
T497,2368684,756833,12917,15116,50503,34100,1224,5944,0.00014548504402749356,0.0012756398928281194,0.5172,0.0,0.0,0.0,0.5172
T498,2432658,754444,13012,15283,51293,34143,1572,6008,0.0002772336829224187,0.0014371400263039388,0.3963,0.0,0.0,0.0,0.3963
T499,2243461,738837,12710,14676,52141,32698,1200,6255,0.0002309558409189263,0.001361553932254168,0.4131,0.0,0.0,0.0,0.4131
T500,5520666,772003,13053,15073,50937,33271,1333,6000,6.422645499160145e-05,0.0009818571513151115,0.3591,0.0,0.0,0.0,0.3591
T501,4082883,712831,12616,14937,53201,32067,1167,6715,6.907880234730339e-05,0.0009889440904572288,0.3995,0.0,0.0,0.0,0.3995
T502,2063383,706672,12618,14867,52413,32293,1199,6095,0.0001858836215955369,0.0014401042472652703,0.3487,0.0,0.0,0.0,0.3487
T503,1822314,769281,13086,15192,51904,33649,1852,6097,0.00040983874586793115,0.0016328415164300488,0.3135,0.0,0.0,0.0,0.3135
T504,1323795,782036,13094,15130,55073,34170,1438,6663,0.00045107631252605616,0.0016968512408044043,0.9925,0.0,0.0,0.0,0.9925
T505,4555726,788860,13085,15259,58098,34044,1412,6802,8.757769081753717e-05,0.0010580729260626196,1.0407,0.0,0.0,0.0,1.0407
T506,1795282,822790,12893,15076,56588,35520,1232,6643,0.00024187487586294673,0.0013991227299524358,0.8503,0.0,0.0,0.0,0.8503
T507,2404485,825507,13016,15130,55938,35987,1209,6962,0.0001559647321520541,0.0013648957531333225,0.8736,0.0,0.0,0.0,0.8736
T508,2021348,819678,13140,15544,56768,35447,1508,6818,0.0003073335967010286,0.001451454633748712,0.9235,0.0,0.0,0.0,0.9235
T509,1536571,826206,13595,15703,57592,37239,1371,6768,0.0004580544720810797,0.0017597991136854042,1.0264,0.0,0.0,0.0,1.0264
T510,3898607,995453,13429,18451,61592,36477,1347,6541,0.00010709299970802545,0.0011295990394490677,0.8497,0.0,0.0,0.0,0.8497
T511,2031602,837301,13419,15875,59877,37361,1272,7209,0.0002191098084776263,0.0012502674570298833,1.0113,0.0,0.0,0.0,1.0113
T512,1844623,791123,13102,15451,55968,38063,1238,6519,0.00024389577837150134,0.0015314848834073243,1.146,0.0,0.0,0.0,1.146
T513,1974305,766997,13125,15576,54365,38681,1392,7023,0.00039894710399220924,0.001717991292320143,0.9682,0.0,0.0,0.0,0.9682
T514,2058733,761766,13113,15268,55325,36099,1184,6587,0.00022638455734394332,0.0013012572908333573,0.5679,0.0,0.0,0.0,0.5679
T515,2099223,719757,12976,15070,54896,33401,1298,6776,0.00027548385218707897,0.0016637194855121159,0.3093,0.0,0.0,0.0,0.3093
T516,3723936,717896,12863,14394,51486,33850,1297,6487,8.280447504978879e-05,0.0009065777182240871,0.3117,0.0,0.0,0.0,0.3117
T517,2034685,700181,12601,12919,51565,31201,1069,6311,0.0001878322276629984,0.0012548893942991247,0.4336,0.0,0.0,0.0,0.4336
T518,1674306,703072,12891,13145,50939,34015,1464,6757,0.0004362727700976908,0.001742187332862786,0.4368,0.0,0.0,0.0,0.4368
T519,1791934,762695,12893,13253,52672,34514,1115,7057,0.0002741397328339486,0.00146375059274076,0.3692,0.0,0.0,0.0,0.3692
T520,1939550,856782,13196,13612,53112,35596,1123,7225,0.000383144894113299,0.0018860433573376948,0.4038,0.0,0.0,0.0,0.4038
T521,3159807,854745,13090,13538,54560,35079,1260,7460,0.00012707227127859021,0.0009445602028836926,0.3631,0.0,0.0,0.0,0.3631
T522,2040102,761431,13213,13742,53524,32520,1079,7171,0.00029196051082367374,0.0014479763725294143,0.4281,0.0,0.0,0.0,0.4281
T523,2059799,995624,13359,18260,58747,35370,1486,6760,0.00034399529259747114,0.001458996355169207,0.3599,0.0,0.0,0.0,0.3599
T524,1471653,822458,13301,15588,56008,35197,1222,6786,0.0004026916644327138,0.0016321744701948515,0.4265,0.0,0.0,0.0,0.4265
T525,1728786,803700,13536,15612,55919,35663,1284,7096,0.0005356928940413391,0.0023946179699743226,0.3942,0.0,0.0,0.0,0.3942
T526,3041963,838568,13324,15564,55530,37355,1325,7041,0.0001097090856185559,0.0009374349950877562,0.3172,0.0,0.0,0.0,0.3172
T527,2007947,734271,13195,15368,53850,34230,1149,6449,0.00022903326851109044,0.0014185361918250484,0.3361,0.0,0.0,0.0,0.3361
T528,1548727,763028,13329,15467,53992,38062,1454,7016,0.0005157374518453072,0.0018354743861022384,0.3512,0.0,0.0,0.0,0.3512
T529,1457732,779190,13207,18340,51889,39410,1453,6221,0.00033404407438274934,0.0015293298141901602,0.4328,0.0,0.0,0.0,0.4328
T530,1485455,740357,13186,15434,53507,34690,1178,6115,0.00043614827998216015,0.0017583002902045656,0.3415,0.0,0.0,0.0,0.3415
T531,3620285,731287,13183,15413,52498,36385,1534,6961,0.00010763088093776995,0.0010624770227716561,0.2932,0.0,0.0,0.0,0.2932
T532,1840387,761598,13397,15517,56853,34896,1386,6636,0.0003270179213551421,0.0016232777171002932,0.4139,0.0,0.0,0.0,0.4139
T533,1911775,801686,13251,15762,53043,35962,1511,6485,0.000331436563398028,0.001471522891796831,0.3984,0.0,0.0,0.0,0.3984
T534,1378925,778990,13516,15770,55025,39277,1196,6970,0.0004216309972823511,0.0017778817133731497,0.3787,0.0,0.0,0.0,0.3787
T535,1814544,791540,13427,16326,56052,47962,1217,7330,0.0003515407502943865,0.0014475424670660443,0.4983,0.0,0.0,0.0,0.4983
T536,3995696,738291,12957,15666,53287,45037,1062,7065,0.00011095645441009363,0.0010554055273171877,0.3538,0.0,0.0,0.0,0.3538
T537,1525411,772065,13288,16062,53198,46501,1077,7235,0.0006242147665339526,0.0018658767325193104,0.3471,0.0,0.0,0.0,0.3471
T538,1593544,770835,13012,18223,51418,53705,1322,7180,0.000611390377593122,0.001680572800256411,0.3523,0.0,0.0,0.0,0.3523
T539,1459217,972771,13162,16372,51674,55296,1004,7014,0.000496579080790752,0.0016900474122615047,0.4157,0.0,0.0,0.0,0.4157
T540,1757385,989345,13285,18463,59194,38126,977,7140,0.00045811130114311856,0.0014498485196491264,0.3546,0.0,0.0,0.0,0.3546
T541,4098472,795938,13442,15910,55682,39983,942,7753,0.00015373372167307042,0.0011779718439714787,0.3357,0.0,0.0,0.0,0.3357
T542,2139452,773080,13627,15790,53505,39636,1013,6843,0.0003532045153443199,0.00127885421655376,0.4139,0.0,0.0,0.0,0.4139
T543,1916191,789687,13719,15856,52939,40422,1021,6992,0.00048819624895420815,0.001577197496146966,0.3839,0.0,0.0,0.0,0.3839
T544,2215955,820026,13943,16442,56756,38293,1301,7462,0.0005363326512639533,0.0014867402984384474,0.3785,0.0,0.0,0.0,0.3785
T545,1823711,783062,13654,15878,56739,37478,866,7373,0.0003882441500464238,0.0014733895364374536,0.3351,0.0,0.0,0.0,0.3351
T546,4101867,786802,13615,16166,54885,37390,1140,7434,0.0001282651307807461,0.0009705114900488069,0.3147,0.0,0.0,0.0,0.3147
T547,2474083,806326,13889,16094,58131,36570,1155,7063,0.0004289855371683957,0.001857198679758298,0.3681,0.0,0.0,0.0,0.3681
T548,2197520,814815,14204,16174,60142,35588,1132,7324,0.00037259890272699366,0.0014231136530482226,0.324,0.0,0.0,0.0,0.324
T549,1759450,807893,13747,16302,58826,36045,932,8055,0.0003045971273017556,0.0013327481325880394,0.3268,0.0,0.0,0.0,0.3268
T550,2016475,803367,13768,16252,58455,35678,1250,7518,0.00048338256803886803,0.0014793025130924939,0.3933,0.0,0.0,0.0,0.3933
T551,3817996,800144,13661,16034,62400,37765,1164,8274,0.00014276358231657453,0.0009738303455066454,0.3824,0.0,0.0,0.0,0.3824
T552,2616601,841234,13857,15985,60762,37177,1097,7896,0.0004253860162120976,0.0018279555407430467,0.3447,0.0,0.0,0.0,0.3447
T553,2326832,851497,14596,16918,55002,44114,1406,7591,0.0004532157872612548,0.0016749987301268377,0.326,0.0,0.0,0.0,0.326
T554,1583816,820039,13491,15665,57364,37238,1005,8000,0.00035742924851588987,0.0015392820579550421,0.3556,0.0,0.0,0.0,0.3556
T555,1882040,842589,13820,15805,58680,37806,1238,7368,0.00036352743405346563,0.001490511517831451,0.2848,0.0,0.0,0.0,0.2848
T556,3434165,837884,14063,16368,60270,38851,1171,7192,0.00010575056334493898,0.0009619496328543098,0.4616,0.0,0.0,0.0,0.4616
T557,2875931,813525,14081,16260,60476,36774,1431,7382,0.0003223831157397731,0.0017785247084634627,0.3191,0.0,0.0,0.0,0.3191
T558,2448082,819922,13920,16112,60895,37129,1640,7502,0.0003925229899392899,0.0016156266933298443,0.2903,0.0,0.0,0.0,0.2903
T559,1727079,761007,13496,15860,59093,38021,1006,7531,0.00025119222257571097,0.0014677344000677802,0.3669,0.0,0.0,0.0,0.3669
T560,1889357,997247,13941,19028,65939,40389,1087,7384,0.0003105958121183672,0.00156663797704215,0.2479,0.0,0.0,0.0,0.2479
