timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,porcent_blacklist,porcent_spam,porcent_sshscan,porcent_udpscan,porcent_malware_total
T201,1500953,761588,12760,14674,47942,26970,1460,7767,0.00029065417606227435,0.0016907242616497886,0.0,0.0,0.0,0.0,0.0
T202,3557842,772590,12766,14711,47569,27480,1473,7941,8.897738628454705e-05,0.0011227622159656562,0.0,0.0,0.0,0.0,0.0
T203,1496934,755875,12601,14621,48811,26012,1480,7709,0.00021984021548093635,0.0011918175011320555,0.0,0.0,0.0,0.0,0.0
T204,1010191,767158,12582,14557,48745,26766,1469,8047,0.00043305745771603227,0.0016685959835083305,0.0,0.0,0.0,0.0,0.0
T205,1513113,712959,12688,14729,48051,26385,1657,7780,0.00046507872417141593,0.00162310426756475,0.0337,0.0,0.0,0.0,0.0337
T206,3589912,771235,12621,17039,52109,26785,1463,7867,0.00010382427537820204,0.0014479169244697547,0.0156,0.0,0.0,0.0,0.0156
T207,3437988,768284,12947,14869,46984,27831,1477,8078,9.512676246754739e-05,0.0011352245107770042,0.0,0.0,0.0,0.0,0.0
T208,2100808,785404,12853,14900,46415,28529,1381,8129,0.00015226276927986213,0.001232577116787217,0.0,0.0,0.0,0.0,0.0
T209,933815,740379,12381,14358,46660,27296,1355,7543,0.0005309904513377977,0.0018511261478455481,0.0205,0.0,0.0,0.0,0.0205
T210,1451656,767185,12635,14729,46003,27002,1655,7655,0.0004607766889046201,0.0015440547417469854,0.0,0.0,0.0,0.0,0.0
T211,2521302,751258,12642,14679,48446,27779,1389,7998,0.000250572344383812,0.002208616332205774,0.0,0.0,0.0,0.0,0.0
T212,3099662,742515,12718,14672,46776,27058,1444,7945,0.00010376669781152746,0.0010810482603834835,0.0,0.0,0.0,0.0,0.0
T213,2709897,726711,12578,14510,43170,26507,1340,7598,8.709854109298685e-05,0.0009093567863237205,0.0,0.0,0.0,0.0,0.0
T214,2076899,813124,12532,14628,46870,27724,1282,7880,0.0002764388153485139,0.0019336075164478098,0.0177,0.0,0.0,0.0,0.0177
T215,1180587,701820,12318,14457,45896,24989,1566,7814,0.0007343019062272974,0.002057163903265066,0.0011,0.0,0.0,0.0,0.0011
T216,2993523,733675,12497,14559,45014,25706,1411,7624,0.00013596692255762408,0.0013552020142629953,0.0,0.0,0.0,0.0,0.0
T217,3165361,737051,12359,14437,45180,24804,1401,7905,9.421111613242624e-05,0.0010176837287735883,0.0,0.0,0.0,0.0,0.0
T218,1773927,736936,12418,14499,42400,26531,1238,7535,0.00018957627014672604,0.0012403787520786516,0.0011,0.0,0.0,0.0,0.0011
T219,1324140,733744,12374,15365,45197,26576,1263,7617,0.00037656714155774845,0.0016554679702360277,0.0,0.0,0.0,0.0,0.0
T220,1006305,960162,12868,17972,49068,27589,1684,8020,0.000838068143974812,0.0021846247296640735,0.0,0.0,0.0,0.0,0.0
T221,1069570,948613,12510,17371,51866,25299,1467,8390,0.00041026928459681893,0.0015506586975806552,0.0084,0.0,0.0,0.0,0.0084
T222,2803114,754771,12643,14608,46924,26260,1365,8606,8.754503623310858e-05,0.0010222988826620416,0.0,0.0,0.0,0.0,0.0
T223,1562082,724663,12531,14459,45503,25998,1344,8162,0.00024671415036949266,0.0013212914937561254,0.0309,0.0,0.0,0.0,0.0309
T224,1526649,721028,12225,14495,46018,26237,1336,7474,0.00035273795129286544,0.0017504305274788632,0.0,0.0,0.0,0.0,0.0
T225,1150836,728547,12609,14783,45978,27953,1400,8159,0.0005632888103819484,0.0019288040493427882,0.0,0.0,0.0,0.0,0.0
T226,1006867,644771,9651,13779,45506,22634,1201,7800,0.0005577096522815936,0.001601439209325179,0.0,0.0,0.0,0.0,0.0
T227,785342,739237,12758,14544,45029,26981,1378,7810,0.0005755383532745106,0.0017772565917185843,0.0,0.0,0.0,0.0,0.0
T228,3605065,780632,12507,14521,44570,27108,1411,7691,7.659991743377599e-05,0.0010137753358346539,0.0,0.0,0.0,0.0,0.0
T229,1700748,775359,12492,14556,45072,26704,1362,7385,0.0003146204046011184,0.0017008508045251779,0.0,0.0,0.0,0.0,0.0
T230,1045978,813657,12507,14510,45205,26829,1348,7379,0.0006162956899657679,0.0020452666008586667,0.0049,0.0,0.0,0.0,0.0049
T231,1017887,759181,12581,14694,47550,24901,1653,7931,0.0005561794021177359,0.0015754666335532235,0.0,0.0,0.0,0.0,0.0
T232,894591,776981,12795,14395,48497,25135,1412,7968,0.0005087580223503699,0.0017024413662047862,0.0051,0.0,0.0,0.0,0.0051
T233,3636026,754664,12723,14627,47119,24420,1450,7964,7.557252385069903e-05,0.0010096882541300806,0.0,0.0,0.0,0.0,0.0
T234,1434905,796451,12809,14690,47840,27113,1478,8061,0.0004420132424683626,0.002039495742837883,0.0,0.0,0.0,0.0,0.0
T235,1347601,839170,12646,15307,48062,27202,1502,8128,0.00047054857440053543,0.0016672049407109157,0.0,0.0,0.0,0.0,0.0
T236,905719,772228,12757,14736,48267,26391,1362,7902,0.0004749293168163667,0.0015224618565538492,0.0104,0.0,0.0,0.0,0.0104
T237,848822,748905,12674,14570,45016,26289,1281,7994,0.0005697711437417694,0.0018359183495352245,0.0,0.0,0.0,0.0,0.0
T238,3333160,739251,12578,14521,43378,24905,1383,7785,9.909783198653453e-05,0.001083461452540661,0.0097,0.0,0.0,0.0,0.0097
T239,1698735,733592,12440,14350,42914,25754,1234,7557,0.00022260544333626688,0.001338643825526267,0.0098,0.0,0.0,0.0,0.0098
T240,1344861,737860,12820,14811,43501,28278,1497,7611,0.0006106961659650935,0.0018381028891944686,0.0,0.0,0.0,0.0,0.0
T241,1122385,748973,12816,14712,48726,28344,1455,8236,0.0003591401095639472,0.0013561810277682924,0.0043,0.0,0.0,0.0,0.0043
T242,887512,798463,12847,14974,48338,28501,1338,8157,0.0005244130821501256,0.0017562699766453683,0.011,0.0,0.0,0.0,0.011
T243,3105423,723250,12527,14533,44448,27561,1421,7478,0.00010301054809652005,0.001072441082839174,0.0066,0.0,0.0,0.0,0.0066
T244,1916940,912783,12644,17602,49974,26781,1326,7714,0.00021062761426360882,0.0013681985893423886,0.0,0.0,0.0,0.0,0.0
T245,1440341,808520,12610,14683,48376,27260,1611,8193,0.0005413884299370201,0.0017355267876525311,0.0,0.0,0.0,0.0,0.0
T246,996302,781389,12554,14745,45724,26054,1508,7865,0.0004025554095783615,0.0014808345069377811,0.0,0.0,0.0,0.0,0.0
T247,1151377,766737,12576,14479,45388,26616,1387,7773,0.0003340903508567874,0.0014717376166997703,0.0,0.0,0.0,0.0,0.0
T248,3233414,770455,12585,14527,47108,26642,1421,7950,9.606154252102298e-05,0.0010757172889019823,0.0104,0.0,0.0,0.0,0.0104
T249,1771166,749898,12621,14464,45592,25977,1305,7914,0.00021332432124172146,0.001399414664144285,0.0,0.0,0.0,0.0,0.0
T250,1380789,771453,12702,17892,49727,27792,1612,8233,0.0004868655207238323,0.0015646513082248651,0.0,0.0,0.0,0.0,0.0
T251,1454274,934862,12637,16814,51148,26985,1392,8647,0.0005963017180752265,0.0030246003171812783,0.0086,0.0,0.0,0.0,0.0086
T252,2347469,1009549,12757,17614,47903,35164,1604,8231,0.00017012736263591102,0.001377441649150898,0.0,0.0,0.0,0.0,0.0
T253,3231890,949300,12573,17326,51089,26586,1428,8368,9.092647007247346e-05,0.0010741434012725526,0.0042,0.0,0.0,0.0,0.0042
T254,1528269,739295,12366,14294,43873,27118,1343,7450,0.0001951827664149304,0.0011159918389234305,0.0,0.0,0.0,0.0,0.0
T255,1378266,796266,12490,15073,45071,27475,1691,7914,0.0008231661493295108,0.0025715854803683358,0.009,0.0,0.0,0.0,0.009
T256,1772163,789741,12718,14780,45225,28305,1279,8284,0.00041827803421158247,0.00267451184789493,0.0051,0.0,0.0,0.0,0.0051
T257,2232130,790221,12477,14492,44686,26668,1370,7753,0.00018391466450813436,0.0014439293314528923,0.0051,0.0,0.0,0.0,0.0051
T258,3055202,841290,12206,16101,43481,28565,1469,7721,9.990912075837794e-05,0.0010580976069751937,0.0,0.0,0.0,0.0,0.0
T259,1533526,812732,12559,15727,42718,28173,1347,7460,0.0001984456322906833,0.001135411462739418,0.0,0.0,0.0,0.0,0.0
T260,1738506,739928,12525,14643,41952,27198,1545,7355,0.0004708139745385823,0.0018400445490552818,0.0097,0.0,0.0,0.0,0.0097
T261,2901248,741091,12625,14700,47642,26376,1353,7800,0.00017098455412234022,0.0018807198418166792,0.0,0.0,0.0,0.0,0.0
T262,952523,753856,12806,14878,46773,26020,1490,8051,0.0005117465148568565,0.0016975625239284819,0.0244,0.0,0.0,0.0,0.0244
T263,3171550,740620,12629,14696,47356,25563,1547,7687,8.738559253963138e-05,0.0010537415307399591,0.0,0.0,0.0,0.0,0.0
T264,1517077,793020,12634,15398,48239,25517,2587,7810,0.00023657904941319603,0.0012055600723575872,0.0,0.0,0.0,0.0,0.0
T265,1659574,1000426,12708,17999,48120,29912,2697,8169,0.0005538190096500393,0.002007158561644061,0.0,0.0,0.0,0.0,0.0
T266,1121841,835989,12697,15425,44926,25905,2656,7688,0.0003962408781201995,0.001608268638093214,0.0096,0.0,0.0,0.0,0.0096
T267,991916,792106,12535,15188,45355,25382,2274,8199,0.00043606845104214587,0.0015616845480153037,0.001,0.0,0.0,0.0,0.001
T268,3177332,782934,12351,14635,44737,24882,1850,8107,8.299951753554214e-05,0.001064307494975126,0.0,0.0,0.0,0.0,0.0
T269,1488987,717891,12476,14384,44943,25312,1328,7661,0.0002444975792921966,0.0011770228763887032,0.0,0.0,0.0,0.0,0.0
T270,1652409,773484,12844,14984,45342,29301,1607,7803,0.000520842713974473,0.0019967352613754273,0.0,0.0,0.0,0.0,0.0
T271,1111681,813889,12644,17798,51851,28653,1267,8001,0.0004424972802892584,0.0016838671146489146,0.0,0.0,0.0,0.0,0.0
T272,787697,752739,12399,14497,47429,26074,1403,7982,0.0007367770317784173,0.0020317127817701935,0.0,0.0,0.0,0.0,0.0
T273,2734239,737109,12556,14351,46009,28308,1319,7548,8.392306589015247e-05,0.0009086677861928642,0.0,0.0,0.0,0.0,0.0
T274,2138481,727125,12448,14331,43749,25990,1339,7863,0.0002152827582325385,0.0015420919359782235,0.0055,0.0,0.0,0.0,0.0055
T275,1529053,739135,12191,14386,45277,24818,1535,7808,0.000525755535463528,0.0020659283690934106,0.0,0.0,0.0,0.0,0.0
T276,1058757,780791,12030,14124,43993,26301,1365,7618,0.0005189951427299901,0.0017868158387932059,0.0051,0.0,0.0,0.0,0.0051
T277,891733,864312,12433,14556,45132,27849,1455,7882,0.00046914808585254384,0.0016349228001045783,0.0,0.0,0.0,0.0,0.0
T278,2444969,832636,12356,14273,46214,25450,1373,8037,9.147322288938422e-05,0.0008959858132329673,0.0,0.0,0.0,0.0,0.0
T279,1765933,831815,12345,14304,47868,25127,1357,8319,0.0002300125543802864,0.001575103385891048,0.0,0.0,0.0,0.0,0.0
T280,1753598,810857,12966,15059,45618,27368,1662,8183,0.00046240558628087675,0.0019236361559868157,0.0049,0.0,0.0,0.0,0.0049
T281,1211311,823893,12522,14607,48380,29621,1460,8414,0.00044419667448459215,0.0017028946469039034,0.0146,0.0,0.0,0.0,0.0146
T282,874393,823734,12585,14796,50971,28888,1411,8178,0.00048541864401785477,0.0017061094964826479,0.0,0.0,0.0,0.0,0.0
T283,2944311,779420,12370,14207,47558,27698,1398,8189,8.535817788641882e-05,0.0009312271262281184,0.0051,0.0,0.0,0.0,0.0051
T284,1814210,773896,12335,14295,47134,27270,1470,7649,0.00023181710500798394,0.0016040276202449557,0.0,0.0,0.0,0.0,0.0
T285,1566648,778945,12240,14337,45318,26867,1658,7614,0.000543453387557833,0.0021142415599902918,0.0,0.0,0.0,0.0,0.0
T286,1037277,767331,12283,14546,46573,25980,1346,8081,0.0005456361555075512,0.0018275280592957614,0.0,0.0,0.0,0.0,0.0
T287,743698,771000,12422,14437,45317,26655,1345,8212,0.0005573012714766796,0.001878189636804601,0.0,0.0,0.0,0.0,0.0
T288,2837851,763580,12600,14431,43625,27291,1436,7687,8.730147922364701e-05,0.0009068909746644982,0.0,0.0,0.0,0.0,0.0
T289,1918861,791611,12465,14522,44838,27220,1330,7483,0.00021305491915461964,0.0014952648362385498,0.0051,0.0,0.0,0.0,0.0051
T290,1785834,753718,12353,14539,42924,26971,1622,7578,0.0004347935792443209,0.0018983608121675847,0.0,0.0,0.0,0.0,0.0
T291,1344663,775575,12332,14426,45844,27524,1289,7472,0.0003306678736111987,0.0015763248867343884,0.0,0.0,0.0,0.0,0.0
T292,1318952,763779,12368,14423,45172,25001,1512,7469,0.00027328949615518195,0.0015229361462344867,0.0,0.0,0.0,0.0,0.0
T293,3016259,960679,12423,14405,54903,25802,1662,7699,8.856345166617028e-05,0.0009447073840743498,0.03,0.0,0.0,0.0,0.03
T294,1804879,765639,12285,14202,45870,25871,1336,7564,0.00028046593241830276,0.0020093354103528182,0.0052,0.0,0.0,0.0,0.0052
T295,2791945,729667,12485,14612,45644,26023,1603,7947,0.00019209391393599124,0.001349801256922078,0.0099,0.0,0.0,0.0,0.0099
T296,1061937,698515,12381,14339,42806,26087,1352,7545,0.0004048269193590723,0.001472820493497532,0.0115,0.0,0.0,0.0,0.0115
T297,877690,779702,12378,14502,42749,26977,1210,7704,0.0005458214500826826,0.0019170169452403015,0.0,0.0,0.0,0.0,0.0
T298,2294583,750295,12102,13973,41486,26987,1328,7548,9.774682670230296e-05,0.0008635277078493974,0.0,0.0,0.0,0.0,0.0
T299,1454420,753141,12070,13981,42199,28073,1291,7387,0.0004218350707886822,0.002437841597248766,0.0,0.0,0.0,0.0,0.0
T300,1670142,746032,12555,14753,42628,27555,1686,7398,0.00038191420740192687,0.0014486348317930922,0.0,0.0,0.0,0.0,0.0
T301,828863,719140,12587,14829,46226,28934,1412,7723,0.0005835534596748755,0.0017195568234764965,0.0044,0.0,0.0,0.0,0.0044
T302,1180887,717798,12272,14244,44628,26317,1256,7546,0.0004023376521828246,0.0017680789462393397,0.0,0.0,0.0,0.0,0.0
T303,742732,714464,12621,15362,44092,27962,1377,7261,0.0006847594880993674,0.0019477674137052565,0.0,0.0,0.0,0.0,0.0
T304,3151967,712842,12241,15124,43199,27550,1263,7515,9.233172094477836e-05,0.0010455497873615902,0.0,0.0,0.0,0.0,0.0
T305,1620373,817125,12378,15845,48347,27976,1651,7359,0.0003139312483949688,0.0012293087862891823,0.0,0.0,0.0,0.0,0.0
T306,1264578,1077960,12437,17543,49387,27396,1238,7439,0.00041157121820796955,0.0019359975746424327,0.0,0.0,0.0,0.0,0.0
T307,1345658,845741,12479,15287,45227,29171,1304,7592,0.00035063627583673874,0.001673382505420846,0.0,0.0,0.0,0.0,0.0
T308,769792,838154,12263,15247,46853,29328,1306,7332,0.0006742364991609358,0.0019966988347667933,0.0,0.0,0.0,0.0,0.0
T309,3101671,832058,12159,15225,44081,28699,1249,7741,8.699923807722758e-05,0.0010491440821960947,0.0,0.0,0.0,0.0,0.0
T310,1621699,756398,12487,14609,43037,28907,1507,7361,0.0002902052286356414,0.0012087929752759368,0.0053,0.0,0.0,0.0,0.0053
T311,1150206,781345,12207,14229,43283,27120,1308,7994,0.00046199743255256735,0.0019545829878674353,0.0154,0.0,0.0,0.0,0.0154
T312,1847641,784138,12244,14307,44866,25056,1374,7967,0.00023795565486319875,0.0014280687867198028,0.0,0.0,0.0,0.0,0.0
T313,694224,788058,11996,14146,43111,26295,1307,7705,0.0006503952630022986,0.0019721667014369055,0.0,0.0,0.0,0.0,0.0
T314,3135529,774099,12239,14264,43921,26852,1374,7301,8.680158455290461e-05,0.0010462019044849959,0.0,0.0,0.0,0.0,0.0
T315,1547373,735042,12318,14766,43152,25613,1693,7488,0.00031338266095304123,0.0012330041655446637,0.0,0.0,0.0,0.0,0.0
T316,1069984,736005,12385,14393,43349,25626,1466,7316,0.0004985235215620111,0.002131366533597754,0.0,0.0,0.0,0.0,0.0
T317,1354254,798241,12355,14366,45341,27044,1446,8569,0.000402060069586848,0.0016612120621516864,0.005,0.0,0.0,0.0,0.005
T318,791361,770329,12030,13865,44753,25818,1338,7994,0.0005862436631116791,0.0018317685187677997,0.0093,0.0,0.0,0.0,0.0093
T319,3250708,926771,12038,16910,46532,26722,1446,7222,9.525318521146118e-05,0.0010693894365102943,0.0,0.0,0.0,0.0,0.0
T320,1378561,765105,12248,14357,42637,27351,1528,7258,0.00035834541311795286,0.0012665278626414192,0.0094,0.0,0.0,0.0,0.0094
T321,2092654,753435,12378,14294,44899,27721,1374,7240,0.0001838026090354967,0.001504911300806065,0.0,0.0,0.0,0.0,0.0
T322,1416538,783696,12169,15145,44346,28299,1428,7486,0.0003181080045665117,0.001512599145170878,0.0,0.0,0.0,0.0,0.0
T323,964529,790347,12106,16004,43556,31211,1405,7212,0.00040928872556449147,0.0016948224826545538,0.0051,0.0,0.0,0.0,0.0051
T324,2751752,735836,12119,14158,44258,26188,1519,7463,8.759139369871125e-05,0.0008915609853362267,0.0,0.0,0.0,0.0,0.0
T325,1915269,743418,12868,14697,46315,27307,2005,7307,0.00032929840227247,0.00174851688895451,0.0,0.0,0.0,0.0,0.0
T326,1729175,727656,12381,14479,43471,25326,1540,7291,0.0002640859580071536,0.0016477158216808686,0.0165,0.0,0.0,0.0,0.0165
T327,1536470,732927,12448,14343,42250,25562,1589,7274,0.0002761822203571904,0.0014283979257338334,0.0098,0.0,0.0,0.0,0.0098
T328,860826,703625,12081,14208,41503,24705,1472,7419,0.0005066712495826583,0.001843915107136029,0.0205,0.0,0.0,0.0,0.0205
T329,2577996,778384,12165,14215,43912,26341,1458,7354,0.00010339105847200851,0.00092926053271156,0.0,0.0,0.0,0.0,0.0
T330,2071950,730661,12062,14242,42359,26656,1612,7389,0.00028853366612562764,0.0015782432287643074,0.0099,0.0,0.0,0.0,0.0099
T331,1784110,771994,12430,14396,45535,28643,1502,7647,0.00026973703602789804,0.0016636778417117644,0.0,0.0,0.0,0.0,0.0
T332,990008,718012,12054,14099,44338,26914,1453,7578,0.000533583948052417,0.0018138258431887422,0.0,0.0,0.0,0.0,0.0
T333,922482,725235,11995,13917,43645,26558,1323,7037,0.00040050142071872846,0.0015142827175068838,0.0199,0.0,0.0,0.0,0.0199
T334,2715129,721325,11929,13958,44930,26949,1374,7231,0.00010212396404138669,0.0009065290277086714,0.01,0.0,0.0,0.0,0.01
T335,2149858,755934,12267,14426,43538,27587,1600,7347,0.00027767352339947755,0.0015652946723950082,0.0,0.0,0.0,0.0,0.0
T336,2528850,789549,12205,14284,44340,27391,1606,7364,0.00015151685639618653,0.0014519866662511599,0.0,0.0,0.0,0.0,0.0
T337,891574,734944,12209,14183,44412,25994,1383,7193,0.0006260898598408141,0.0019304814358584413,0.0,0.0,0.0,0.0,0.0
T338,834410,715600,12118,13961,42090,26084,1340,7037,0.0005319367856258326,0.0017173850313930063,0.0402,0.0,0.0,0.0,0.0402
T339,2544160,690312,11894,14187,40513,24937,1365,7282,0.00010517809994521229,0.0008956863710432375,0.0,0.0,0.0,0.0,0.0
T340,2225148,749844,11998,14285,43139,26114,1650,7480,0.00026774814976977563,0.0015457410558848653,0.0,0.0,0.0,0.0,0.0
T341,1344917,824516,12386,14508,43701,28766,1442,7724,0.00043406247689865027,0.0020885230121517177,0.0097,0.0,0.0,0.0,0.0097
T342,1161118,777275,11957,13979,43919,25126,1360,7609,0.0003772413932806781,0.0016520869772988142,0.0,0.0,0.0,0.0,0.0
T343,968969,725717,11990,13989,42190,26114,1310,7443,0.0005381860298305117,0.001811539450719254,0.0265,0.0,0.0,0.0,0.0265
T344,2468299,726368,11930,14086,43656,24968,1321,7326,9.730081537135833e-05,0.0008939512364255679,0.0,0.0,0.0,0.0,0.0
T345,2340708,706635,11744,13961,42722,23627,1640,7397,0.0002587833309538646,0.001641373769093002,0.0,0.0,0.0,0.0,0.0
T346,1924982,730504,11778,13991,41625,24087,1501,6961,0.00017278334891669865,0.0013039795440668827,0.0,0.0,0.0,0.0,0.0
T347,1534014,719738,11316,13730,42222,23557,1397,7272,0.0002484949458113395,0.001580008911024733,0.0,0.0,0.0,0.0,0.0
T348,1034298,711292,11300,13376,41918,23012,1420,7186,0.00043915705666334293,0.0016627538529511922,0.0,0.0,0.0,0.0,0.0
T349,2632537,786965,11398,15461,43618,23595,1300,6761,8.439484589545135e-05,0.0008983311652752362,0.0,0.0,0.0,0.0,0.0
T350,2365765,749354,12086,14568,43376,26450,1583,7137,0.0002901802586170002,0.0016660034173589073,0.0,0.0,0.0,0.0,0.0
T351,1589708,694910,12209,14132,42484,25718,1229,6983,0.00020137267010206586,0.0013528733339555538,0.0,0.0,0.0,0.0,0.0
T352,1470057,677683,12008,14199,42331,23628,1376,7065,0.0002792467141448188,0.0015814821294854921,0.0,0.0,0.0,0.0,0.0
T353,908221,669093,11749,13933,44217,22594,1340,7181,0.0005768596405561644,0.0018679167766105932,0.0,0.0,0.0,0.0,0.0
T354,2402516,708194,11550,13437,43865,23400,1384,7069,8.788943063500985e-05,0.0008827750514918064,0.0,0.0,0.0,0.0,0.0
T355,2467550,690667,11707,13834,42745,23948,1563,7189,0.00024943962776264434,0.0015621050759483137,0.0,0.0,0.0,0.0,0.0
T356,1756391,644988,11540,13438,41707,21555,1237,6749,0.00019304534443862381,0.0012923424489201549,0.0124,0.0,0.0,0.0,0.0124
T357,1546660,655888,11700,13518,41058,21932,1325,7130,0.0002530008212470121,0.0015459258846292402,0.0,0.0,0.0,0.0,0.0
T358,871088,686246,11946,14122,41891,25022,1270,7190,0.0006427480081874875,0.002004624936641496,0.0,0.0,0.0,0.0,0.0
T359,2193922,706694,12121,14097,41971,27129,1241,7188,9.034471356408692e-05,0.0008547009282875677,0.0,0.0,0.0,0.0,0.0
T360,2119359,682515,12716,14761,43520,26123,1538,7407,0.00034927269338573205,0.0018032302154725756,0.0059,0.0,0.0,0.0,0.0059
T361,1720687,783249,12619,14619,47320,29271,1373,7633,0.00020836699620873088,0.0013564533764430038,0.0041,0.0,0.0,0.0,0.0041
T362,1523457,773210,12535,14468,44506,27718,1332,7215,0.0002764006382550337,0.001466578864037851,0.0,0.0,0.0,0.0,0.0
T363,1234937,725575,12280,14184,42722,27570,1222,7017,0.0003740567714839082,0.0015747113900885464,0.0099,0.0,0.0,0.0,0.0099
T364,2314163,744201,12486,14420,43769,27679,1412,6935,9.170346359354006e-05,0.0008552270379120224,0.0,0.0,0.0,0.0,0.0
T365,3079671,922515,12548,17577,49237,31483,1611,7174,0.00020334394941991715,0.0015484283981021367,0.0,0.0,0.0,0.0,0.0
T366,5906172,748240,12123,14092,44368,25421,1330,6913,5.5185877809577245e-05,0.0012120217491120762,0.0,0.0,0.0,0.0,0.0
T367,2745852,791818,12465,14498,44299,27042,1418,7076,0.00012258584034814082,0.0012628171390978184,0.0,0.0,0.0,0.0,0.0
T368,2015000,731337,11969,13879,42355,25539,1283,6888,0.0001904230878028947,0.0013449689473803046,0.0,0.0,0.0,0.0,0.0
T369,2240265,761936,12134,13935,43139,27404,1305,7048,9.026377854600528e-05,0.0008546686502730993,0.0,0.0,0.0,0.0,0.0
T370,2123779,762120,12309,14405,44132,27520,1519,7310,0.0004724024432042928,0.002502134749804274,0.0,0.0,0.0,0.0,0.0
T371,4910497,789175,12595,14675,45601,27222,1485,7843,7.661790345160185e-05,0.001214433064091854,0.0101,0.0,0.0,0.0,0.0101
T372,1602547,805806,13043,15365,46042,28513,1752,7411,0.00023920475758112627,0.0014057125253514244,0.0,0.0,0.0,0.0,0.0
T373,823685,806076,12588,14698,45240,28132,1627,7582,0.0006070743167968784,0.001961221597535061,0.005,0.0,0.0,0.0,0.005
T374,707860,787134,12885,15094,45154,27415,1502,7311,0.0006224719529128528,0.0019334666816964252,0.0,0.0,0.0,0.0,0.0
T375,3874805,764183,12556,14863,43680,27218,1751,7319,0.00011440832621198232,0.0011473841875297031,0.0052,0.0,0.0,0.0,0.0052
T376,4749939,763005,12805,14964,42845,28288,1456,7073,6.296454331981885e-05,0.001198049127740114,0.0,0.0,0.0,0.0,0.0
T377,2217152,790029,12780,15003,41777,29301,1543,6749,0.00023910462932435835,0.001545737226624951,0.0,0.0,0.0,0.0,0.0
T378,1214419,765190,12512,14065,42120,27908,1365,7009,0.0003539920846349169,0.001701583721047424,0.0,0.0,0.0,0.0,0.0
T379,1542682,740040,12283,13805,41117,28130,1291,6531,0.0001593117103651048,0.0010832483895862855,0.0,0.0,0.0,0.0,0.0
T380,3404683,753233,12355,14198,43990,27967,1450,6735,9.641678649244319e-05,0.0009421320751286427,0.0,0.0,0.0,0.0,0.0
T381,4090623,746541,12545,14079,43789,28388,1433,7141,0.00010081233802054504,0.0014864562296341157,0.0,0.0,0.0,0.0,0.0
T382,2199442,757804,12282,13831,44788,26342,1318,7080,0.00019622692846043107,0.001388656165079929,0.0,0.0,0.0,0.0,0.0
T383,1049159,759807,12221,13965,43789,28485,1509,6936,0.0004530704898148827,0.0016578683149783215,0.0,0.0,0.0,0.0,0.0
T384,1554276,747508,12375,13970,42517,29161,1382,6913,0.00015211382070480712,0.001078290074351923,0.0054,0.0,0.0,0.0,0.0054
T385,3362374,711729,12463,14047,45950,28481,1438,7307,8.907919210260577e-05,0.0009828650606462496,0.0,0.0,0.0,0.0,0.0
T386,3776876,783810,12474,15102,46937,28369,1623,7183,0.0001394970811627922,0.0015484139198491897,0.0102,0.0,0.0,0.0,0.0102
T387,2123973,748601,13034,14526,43539,28794,1447,7042,0.00022812000358550877,0.0014738998691133215,0.0,0.0,0.0,0.0,0.0
T388,978189,724433,12443,13966,43421,27291,1459,7100,0.0004962868879593908,0.00168305270473947,0.0011,0.0,0.0,0.0,0.0011
T389,938718,719568,12071,13692,41774,26704,1287,6724,0.00036640113241248964,0.0016102009065770155,0.0,0.0,0.0,0.0,0.0
T390,3081301,700668,12344,14047,43353,26956,1367,6750,9.215986581849106e-05,0.0009585880946754033,0.0,0.0,0.0,0.0,0.0
T391,3542110,749943,12858,14713,45596,30366,1724,7172,0.00015531091646784598,0.0014841080915260758,0.0,0.0,0.0,0.0,0.0
T392,1562789,710501,12472,14073,42996,26798,1325,6970,0.0003811500846662318,0.0018884416007776703,0.0,0.0,0.0,0.0,0.0
T393,1191848,740741,12395,16919,47834,27146,1444,7072,0.0004103468481695567,0.001593219528632168,0.0,0.0,0.0,0.0,0.0
T394,866647,702239,12370,13776,42741,27327,1269,6933,0.0005103953976544042,0.0019163327528482288,0.0,0.0,0.0,0.0,0.0
T395,3279501,718678,12437,14173,44379,26004,1748,7493,0.00010043872487457154,0.000973615763064479,0.0,0.0,0.0,0.0,0.0
T396,3022945,698081,12443,14068,42121,25528,1320,6742,0.00012622945309164577,0.0014734077008662213,0.0,0.0,0.0,0.0,0.0
T397,1250021,693003,12397,13977,42779,26165,1324,6759,0.0005706474564863381,0.0021380377629450433,0.0,0.0,0.0,0.0,0.0
T398,1004889,719278,12132,14005,42592,27289,1354,6768,0.00047431609839905433,0.0017104431487903328,0.0,0.0,0.0,0.0,0.0
T399,947327,726571,12589,14251,43120,27485,1274,6746,0.0005105869388746713,0.0018112172352148718,0.0,0.0,0.0,0.0,0.0
T400,3157884,743176,12456,14238,44341,27018,1466,7012,0.0001175257491010237,0.0009863958533298757,0.0678,0.0,0.0,0.0,0.0678
T401,2768796,786000,12633,14366,47296,26282,1273,8105,0.0001513786779991956,0.0015301074933290286,0.0102,0.0,0.0,0.0,0.0102
T402,1279876,725993,12598,14180,45375,24985,1346,7134,0.0005025942935926507,0.0019877748297584302,0.0,0.0,0.0,0.0,0.0
T403,1009775,688929,11919,13615,41885,25051,1239,7013,0.00047799654955102004,0.0017612687756239948,0.0116,0.0,0.0,0.0,0.0116
